"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","netustm","ppltrst","pplfair","pplhlp","polintr","trstlgl","trstplc","trstprt","vote","contplt","lrscale","stflife","stfeco","stfgov","stfedu","gincdif","euftf","lrnobed","imsmetn","imdfetn","impcntr","imueclt","imwbcnt","edlveat","edlvebe","edlvehr","edlvgcy","edlvdfi","edlvdfr","edudde1","educde2","edlvegr","edlvdahu","edlvdis","edlvdie","edlvfit","edlvdlt","edlvenl","edlveno","edlvipl","edlvept","edlvdrs","edlvdsk","edlvesi","edlvies","edlvdse","edlvdch","educgb1","edubgb2","edagegb","emplrel","nacer2","isco08","prob","stratum","psu"
"ESS11e02",11,"2.0","20.11.2024",55483,"FR",1.0043916,0.9286664,3.184377,2.957224,50,4,5,4,3,8,8,2,1,2,5,8,0,3,3,1,5,2,1,1,1,9,8,,,,,,16,,,,,,,,,,,,,,,,,,,,,,1,86,3221,0.00012157584,635,6370
"ESS11e02",11,"2.0","20.11.2024",55488,"FR",1.0005507,0.80376846,3.184377,2.5595016,120,5,3,6,4,1,5,4,1,2,4,7,2,1,2,2,2,1,3,3,3,77,2,,,,,,9,,,,,,,,,,,,,,,,,,,,,,2,41,1323,0.000122042526,622,6221
"ESS11e02",11,"2.0","20.11.2024",55508,"FR",1.0057075,0.791302,3.184377,2.519804,6666,3,1,2,4,0,5,0,2,2,77,0,0,0,5,1,88,1,4,4,4,0,0,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,86,5321,0.00012141676,627,6290
"ESS11e02",11,"2.0","20.11.2024",55551,"FR",1.0021493,0.596929,3.184377,1.900847,65,5,5,3,1,6,6,4,1,2,3,4,2,2,5,2,6,2,2,2,2,5,5,,,,,,21,,,,,,,,,,,,,,,,,,,,,,1,85,2622,0.00012184786,629,6284
"ESS11e02",11,"2.0","20.11.2024",55555,"FR",1.0057075,0.62970906,3.184377,2.005231,6666,6,8,4,3,7,8,5,2,2,88,88,5,6,6,2,2,2,2,3,2,6,5,,,,,,10,,,,,,,,,,,,,,,,,,,,,,1,29,3100,0.00012141676,627,6290
"ESS11e02",11,"2.0","20.11.2024",55582,"FR",0.99678457,0.7494918,3.184377,2.3866644,480,2,4,1,1,5,5,5,1,1,4,7,3,2,4,2,5,2,1,1,1,9,9,,,,,,10,,,,,,,,,,,,,,,,,,,,,,2,65,3321,0.00012250364,632,6388
"ESS11e02",11,"2.0","20.11.2024",55623,"FR",0.9893607,0.73378927,3.184377,2.3366616,540,5,7,3,3,8,9,6,1,2,5,8,7,7,8,3,4,2,2,3,3,5,4,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,29,9333,0.00012342288,624,6117
"ESS11e02",11,"2.0","20.11.2024",55627,"FR",0.99337196,1.0108354,3.184377,3.218881,60,7,6,5,3,6,7,6,2,2,88,4,3,5,8,1,8,1,2,3,4,3,5,,,,,,7,,,,,,,,,,,,,,,,,,,,,,7,86,9111,0.0001229245,617,6416
"ESS11e02",11,"2.0","20.11.2024",55641,"FR",1.0069801,1.5092057,3.184377,4.8058796,60,3,4,2,3,8,8,8,1,2,3,6,5,0,8,1,8,1,2,2,2,8,6,,,,,,3,,,,,,,,,,,,,,,,,,,,,,1,32,9329,0.00012126332,634,6231
"ESS11e02",11,"2.0","20.11.2024",55655,"FR",1.0011866,0.7820638,3.184377,2.4903858,180,6,8,4,1,9,8,4,1,2,1,6,3,3,3,1,10,2,2,2,2,4,6,,,,,,20,,,,,,,,,,,,,,,,,,,,,,2,90,2654,0.000121965015,627,6289
"ESS11e02",11,"2.0","20.11.2024",55716,"FR",0.9970905,0.62229,3.184377,1.981606,150,5,5,7,1,9,6,4,1,2,4,7,7,5,5,2,8,2,1,1,1,10,8,,,,,,21,,,,,,,,,,,,,,,,,,,,,,1,59,2642,0.00012246605,618,6269
"ESS11e02",11,"2.0","20.11.2024",55718,"FR",0.99425083,1.0891747,3.184377,3.468343,220,5,6,2,3,4,4,3,2,2,3,4,5,3,3,3,5,4,2,2,2,6,5,,,,,,11,,,,,,,,,,,,,,,,,,,,,,6,666,66666,0.00012281582,629,6251
"ESS11e02",11,"2.0","20.11.2024",55726,"FR",0.9896142,0.77863914,3.184377,2.4794805,15,6,8,6,2,2,8,5,1,2,8,7,3,6,6,2,8,2,1,2,1,2,2,,,,,,10,,,,,,,,,,,,,,,,,,,,,,1,88,4120,0.00012339126,625,6326
"ESS11e02",11,"2.0","20.11.2024",55737,"FR",0.9913966,0.8758628,3.184377,2.7890773,480,5,9,5,2,8,8,5,1,2,6,8,5,5,5,5,8,2,2,2,2,4,5,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,10,3212,0.00012316942,633,6202
"ESS11e02",11,"2.0","20.11.2024",55741,"FR",0.99716085,1.1373863,3.184377,3.6218667,600,4,7,5,2,5,7,3,2,2,10,6,3,3,5,2,4,2,2,2,3,4,5,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,49,3313,0.00012245742,617,6358
"ESS11e02",11,"2.0","20.11.2024",55799,"FR",1.0116831,1.2809836,3.184377,4.0791345,6666,5,7,4,2,5,7,4,1,2,4,5,4,4,4,2,4,1,3,2,3,3,3,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,49,8331,0.0001206996,626,6277
"ESS11e02",11,"2.0","20.11.2024",55826,"FR",1.0069801,1.0512214,3.184377,3.347485,480,88,8,3,1,3,6,5,1,2,9,8,5,9,3,4,4,1,2,2,2,4,5,,,,,,17,,,,,,,,,,,,,,,,,,,,,,1,13,2150,0.00012126332,634,6231
"ESS11e02",11,"2.0","20.11.2024",55876,"FR",1.0116831,0.8986071,3.184377,2.8615036,600,4,6,4,4,5,6,4,2,2,3,7,2,3,4,4,7,3,1,1,1,5,8,,,,,,17,,,,,,,,,,,,,,,,,,,,,,1,32,3139,0.0001206996,626,6277
"ESS11e02",11,"2.0","20.11.2024",55877,"FR",0.99416184,2.0983486,3.184377,6.681933,60,1,5,1,3,0,7,0,1,2,88,9,2,0,88,1,1,1,4,4,4,1,1,,,,,,5,,,,,,,,,,,,,,,,,,,,,,1,47,5223,0.00012282682,629,6213
"ESS11e02",11,"2.0","20.11.2024",55940,"FR",0.98912024,0.7072729,3.184377,2.2522235,30,5,8,6,1,7,7,5,1,1,0,8,8,5,8,2,6,1,1,2,2,10,8,,,,,,11,,,,,,,,,,,,,,,,,,,,,,1,49,8322,0.00012345289,637,6346
"ESS11e02",11,"2.0","20.11.2024",55944,"FR",0.98854184,0.6014202,3.184377,1.9151486,270,5,7,4,1,7,8,7,1,2,4,4,4,5,8,4,10,1,2,2,2,7,7,,,,,,18,,,,,,,,,,,,,,,,,,,,,,1,85,2310,0.00012352511,623,6293
"ESS11e02",11,"2.0","20.11.2024",55974,"FR",1.004616,0.68103826,3.184377,2.1686826,120,5,8,4,2,5,6,6,1,2,3,6,6,6,6,3,6,3,2,2,2,5,5,,,,,,21,,,,,,,,,,,,,,,,,,,,,,1,85,2330,0.00012154867,624,6369
"ESS11e02",11,"2.0","20.11.2024",55984,"FR",1.0029434,1.3494726,3.184377,4.2972293,6666,4,5,5,3,7,3,4,1,2,7,7,3,4,7,2,7,1,2,2,2,6,5,,,,,,3,,,,,,,,,,,,,,,,,,,,,,2,1,6130,0.000121751385,621,6304
"ESS11e02",11,"2.0","20.11.2024",56045,"FR",1.0117673,0.65300536,3.184377,2.079415,90,7,7,7,3,7,8,5,1,2,9,8,2,1,2,3,0,1,3,2,3,0,0,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,26,1221,0.00012068956,626,6189
"ESS11e02",11,"2.0","20.11.2024",56055,"FR",0.9981892,0.78538656,3.184377,2.5009668,6666,6,5,8,3,3,8,5,1,2,7,4,4,4,3,1,2,1,2,3,8,3,5,,,,,,7,,,,,,,,,,,,,,,,,,,,,,6,666,66666,0.00012233126,625,6327
"ESS11e02",11,"2.0","20.11.2024",56056,"FR",0.9971409,0.67597157,3.184377,2.1525483,60,77,5,2,1,1,4,1,1,2,9,8,0,0,0,1,0,1,2,2,2,5,5,,,,,,21,,,,,,,,,,,,,,,,,,,,,,1,96,5329,0.00012245988,624,6303
"ESS11e02",11,"2.0","20.11.2024",56083,"FR",0.99836165,1.220273,3.184377,3.8858092,300,6,9,7,3,4,5,4,3,2,5,7,6,5,4,3,6,1,1,2,1,9,5,,,,,,5,,,,,,,,,,,,,,,,,,,,,,6,666,66666,0.00012231013,619,6390
"ESS11e02",11,"2.0","20.11.2024",56116,"FR",1.0011866,0.88928443,3.184377,2.831817,600,3,7,2,2,10,10,7,1,2,7,10,4,4,6,5,4,2,3,3,4,0,4,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,25,3114,0.000121965015,627,6289
"ESS11e02",11,"2.0","20.11.2024",56128,"FR",1.0035039,1.2641253,3.184377,4.0254517,60,0,5,0,4,5,8,0,2,2,5,8,3,3,5,2,5,5,8,8,8,5,5,,,,,,9,,,,,,,,,,,,,,,,,,,,,,1,78,3412,0.00012168337,637,6087
"ESS11e02",11,"2.0","20.11.2024",56138,"FR",0.9933843,0.7469351,3.184377,2.3785229,6666,0,5,3,4,5,8,5,1,2,77,1,1,77,2,2,88,1,3,4,4,2,2,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,53,4412,0.00012292297,632,6209
"ESS11e02",11,"2.0","20.11.2024",56143,"FR",1.0063419,1.345914,3.184377,4.2858973,240,2,4,4,3,5,5,3,3,2,4,6,4,3,2,2,5,2,1,1,2,6,7,,,,,,6,,,,,,,,,,,,,,,,,,,,,,6,666,66666,0.000121340214,637,6331
"ESS11e02",11,"2.0","20.11.2024",56159,"FR",1.0130249,0.8886438,3.184377,2.8297768,120,3,6,7,4,3,8,4,2,2,5,9,3,3,7,2,5,1,2,2,2,6,3,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,68,3334,0.00012053972,618,6253
"ESS11e02",11,"2.0","20.11.2024",56189,"FR",1.0108478,0.8437628,3.184377,2.686859,60,6,7,6,2,1,8,6,1,2,8,8,2,2,2,3,5,1,2,3,2,3,3,,,,,,22,,,,,,,,,,,,,,,,,,,,,,1,86,1343,0.00012079935,617,6364
"ESS11e02",11,"2.0","20.11.2024",56190,"FR",0.99792665,1.252797,3.184377,3.989378,240,5,6,6,3,7,8,6,8,2,5,8,5,6,7,3,5,3,1,1,1,8,7,,,,,,9,,,,,,,,,,,,,,,,,,,,,,1,86,5321,0.00012236345,623,6298
"ESS11e02",11,"2.0","20.11.2024",56214,"FR",1.0103844,1.1241812,3.184377,3.5798166,120,3,5,3,4,7,3,0,2,2,10,8,0,7,7,2,6,2,2,2,2,2,5,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,49,8332,0.00012085473,623,6295
"ESS11e02",11,"2.0","20.11.2024",56218,"FR",1.0121078,1.2650303,3.184377,4.028333,240,2,5,8,3,7,10,2,2,2,7,9,5,2,7,4,8,1,2,2,2,2,2,,,,,,9,,,,,,,,,,,,,,,,,,,,,,2,46,3323,0.00012064893,617,6359
"ESS11e02",11,"2.0","20.11.2024",56237,"FR",0.9944479,1.3893573,3.184377,4.4242373,120,4,6,3,3,4,8,3,1,2,6,4,5,2,1,3,9,3,2,2,2,5,5,,,,,,11,,,,,,,,,,,,,,,,,,,,,,1,86,3213,0.0001227915,635,6234
"ESS11e02",11,"2.0","20.11.2024",56273,"FR",1.0063419,0.7435466,3.184377,2.3677325,180,5,8,4,2,7,7,3,1,2,6,4,2,1,0,2,8,4,2,2,2,10,9,,,,,,22,,,,,,,,,,,,,,,,,,,,,,2,90,2166,0.000121340214,637,6331
"ESS11e02",11,"2.0","20.11.2024",56293,"FR",0.997002,0.84869266,3.184377,2.7025573,6666,7,7,8,2,5,3,4,1,2,1,10,4,3,4,1,5,2,1,1,1,8,7,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,51,2424,0.00012247694,597,6092
"ESS11e02",11,"2.0","20.11.2024",56298,"FR",0.99902904,0.78182775,3.184377,2.4896343,40,6,4,5,2,8,8,5,8,2,8,9,8,8,6,4,5,1,2,3,3,3,4,,,,,,11,,,,,,,,,,,,,,,,,,,,,,6,666,66666,0.00012222843,631,6238
"ESS11e02",11,"2.0","20.11.2024",56303,"FR",0.99246836,0.79600686,3.184377,2.5347857,480,7,7,6,1,9,5,4,1,2,1,6,4,3,4,2,9,4,1,1,1,8,8,,,,,,26,,,,,,,,,,,,,,,,,,,,,,1,72,2131,0.00012303641,598,6106
"ESS11e02",11,"2.0","20.11.2024",56309,"FR",0.9955366,0.605675,3.184377,1.9286975,120,3,5,7,3,0,0,0,1,2,8,7,2,2,5,3,1,3,2,2,3,0,0,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,1,6130,0.0001226572,623,6299
"ESS11e02",11,"2.0","20.11.2024",56335,"FR",1.0016851,0.745481,3.184377,2.3738925,6666,5,6,5,3,6,8,2,2,2,5,5,4,4,8,2,5,1,2,2,3,4,4,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,84,4419,0.00012190431,636,6315
"ESS11e02",11,"2.0","20.11.2024",56343,"FR",1.0082486,1.2075789,3.184377,3.8453863,60,8,7,3,4,9,8,6,1,2,5,10,88,7,10,3,5,2,2,2,1,5,7,,,,,,20,,,,,,,,,,,,,,,,,,,,,,2,86,2634,0.00012111077,638,6196
"ESS11e02",11,"2.0","20.11.2024",56361,"FR",0.99532753,1.8201246,3.184377,5.795963,300,5,6,3,3,6,5,5,3,2,4,7,4,3,4,2,6,3,2,2,2,6,7,,,,,,5,,,,,,,,,,,,,,,,,,,,,,6,666,66666,0.00012268298,617,6402
"ESS11e02",11,"2.0","20.11.2024",56363,"FR",1.0016096,0.5574997,3.184377,1.7752892,480,3,6,3,2,3,6,1,1,2,10,8,4,0,1,1,0,1,2,3,3,2,2,,,,,,24,,,,,,,,,,,,,,,,,,,,,,1,49,1211,0.000121913516,618,6261
"ESS11e02",11,"2.0","20.11.2024",56382,"FR",0.98685634,0.6136526,3.184377,1.9541011,6666,6,3,4,2,5,9,3,2,2,9,8,2,8,7,2,9,2,1,2,2,6,5,,,,,,7,,,,,,,,,,,,,,,,,,,,,,2,1,6130,0.00012373608,628,6340
"ESS11e02",11,"2.0","20.11.2024",56383,"FR",1.0011168,0.66863227,3.184377,2.129177,120,6,3,7,2,8,9,5,1,2,7,4,5,6,2,2,7,1,2,2,2,6,5,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,80,2142,0.000121973535,629,6227
"ESS11e02",11,"2.0","20.11.2024",56402,"FR",0.9981845,1.0478135,3.184377,3.3366332,6666,3,7,3,3,5,5,0,2,2,5,6,3,0,3,1,0,2,4,4,4,0,0,,,,,,9,,,,,,,,,,,,,,,,,,,,,,1,47,9334,0.00012233184,637,6344
"ESS11e02",11,"2.0","20.11.2024",56449,"FR",1.004451,1.2718246,3.184377,4.0499687,6666,5,0,0,2,8,10,5,1,2,5,8,8,8,8,1,10,2,3,2,2,5,5,,,,,,4,,,,,,,,,,,,,,,,,,,,,,1,31,9321,0.00012156864,626,6188
"ESS11e02",11,"2.0","20.11.2024",56480,"FR",1.0119712,0.61778873,3.184377,1.9672722,6666,4,2,4,4,0,0,0,2,2,88,9,1,0,1,1,10,1,1,1,2,7,7,,,,,,24,,,,,,,,,,,,,,,,,,,,,,1,90,2652,0.000120665245,637,6220
"ESS11e02",11,"2.0","20.11.2024",56505,"FR",0.9942724,1.0379549,3.184377,3.3052397,285,7,7,5,3,8,8,5,2,1,3,9,88,3,7,2,7,4,1,1,1,10,77,,,,,,21,,,,,,,,,,,,,,,,,,,,,,1,85,2330,0.00012281317,634,6246
"ESS11e02",11,"2.0","20.11.2024",56516,"FR",0.9916536,1.2260745,3.184377,3.9042833,360,6,8,4,2,7,6,3,1,2,4,7,4,4,5,2,7,2,2,2,2,7,7,,,,,,17,,,,,,,,,,,,,,,,,,,,,,1,61,2153,0.00012313749,638,6197
"ESS11e02",11,"2.0","20.11.2024",56533,"FR",1.010337,1.0827309,3.184377,3.4478233,45,5,7,5,3,4,6,3,1,2,5,8,3,5,3,2,5,2,2,2,3,3,1,,,,,,5,,,,,,,,,,,,,,,,,,,,,,7,86,3251,0.0001208604,619,6338
"ESS11e02",11,"2.0","20.11.2024",56584,"FR",0.99561685,1.1924498,3.184377,3.7972097,60,6,7,6,4,6,8,3,2,2,3,8,5,4,3,3,7,1,2,2,2,6,6,,,,,,18,,,,,,,,,,,,,,,,,,,,,,1,85,2330,0.00012264733,638,6378
"ESS11e02",11,"2.0","20.11.2024",56615,"FR",1.0058806,1.2047033,3.184377,3.8362296,60,7,88,2,2,3,7,3,1,2,88,3,1,3,3,2,2,1,2,2,2,4,4,,,,,,6,,,,,,,,,,,,,,,,,,,,,,1,88,4227,0.00012139587,637,6090
"ESS11e02",11,"2.0","20.11.2024",56626,"FR",0.99337196,1.8165483,3.184377,5.7845745,300,4,6,3,3,7,8,5,3,2,88,8,88,7,4,2,6,2,2,2,2,5,5,,,,,,6,,,,,,,,,,,,,,,,,,,,,,6,666,66666,0.0001229245,617,6416
"ESS11e02",11,"2.0","20.11.2024",56633,"FR",1.0066766,1.6849226,3.184377,5.3654284,300,5,6,7,3,8,8,5,2,2,5,7,6,7,5,3,5,2,2,2,2,5,5,,,,,,6,,,,,,,,,,,,,,,,,,,,,,6,666,66666,0.00012129988,631,6240
"ESS11e02",11,"2.0","20.11.2024",56651,"FR",0.99057555,1.4535768,3.184377,4.6287365,6666,0,1,1,3,9,10,2,1,2,10,7,7,8,5,5,9,1,2,3,3,0,0,,,,,,4,,,,,,,,,,,,,,,,,,,,,,1,32,9112,0.00012327151,634,6190
"ESS11e02",11,"2.0","20.11.2024",56678,"FR",1.0030674,0.7892238,3.184377,2.513186,6666,0,10,4,3,8,10,6,1,2,5,6,8,7,7,2,6,1,2,2,2,6,5,,,,,,9,,,,,,,,,,,,,,,,,,,,,,2,96,5141,0.00012173633,627,6287
"ESS11e02",11,"2.0","20.11.2024",56730,"FR",0.99057555,0.88637835,3.184377,2.8225627,6666,5,7,7,2,5,6,2,1,2,88,8,5,4,6,2,8,3,2,2,2,8,7,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,84,6113,0.00012327151,634,6190
"ESS11e02",11,"2.0","20.11.2024",56734,"FR",1.0039649,0.78569067,3.184377,2.5019352,120,0,0,1,1,3,10,5,1,2,10,5,0,0,0,1,5,1,4,4,4,1,0,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,84,5311,0.0001216275,631,6259
"ESS11e02",11,"2.0","20.11.2024",56757,"FR",1.0039114,0.7799838,3.184377,2.4837625,120,5,9,7,3,5,6,6,2,2,3,8,7,8,6,3,10,4,2,2,2,10,8,,,,,,25,,,,,,,,,,,,,,,,,,,,,,2,86,2240,0.000121633995,631,6236
"ESS11e02",11,"2.0","20.11.2024",56769,"FR",1.0080526,1.0183786,3.184377,3.2429013,420,5,7,5,1,1,5,0,1,2,7,8,4,2,3,3,3,3,2,2,2,7,5,,,,,,20,,,,,,,,,,,,,,,,,,,,,,1,90,1340,0.00012113429,617,6401
"ESS11e02",11,"2.0","20.11.2024",56783,"FR",1.0029434,1.3212554,3.184377,4.2073755,6666,5,6,2,3,2,5,3,1,2,5,5,3,3,6,2,5,2,3,3,4,0,3,,,,,,3,,,,,,,,,,,,,,,,,,,,,,1,47,5223,0.000121751385,621,6304
"ESS11e02",11,"2.0","20.11.2024",56803,"FR",1.0078994,0.75010574,3.184377,2.3886194,6666,0,2,0,3,0,2,0,2,2,77,5,0,0,0,2,10,1,2,2,4,5,0,,,,,,11,,,,,,,,,,,,,,,,,,,,,,1,47,5223,0.000121152705,637,6089
"ESS11e02",11,"2.0","20.11.2024",56819,"FR",1.0070328,0.66795266,3.184377,2.127013,720,3,6,3,3,3,7,5,1,2,5,4,1,1,6,1,1,1,2,2,2,4,5,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,62,3119,0.00012125698,628,6266
"ESS11e02",11,"2.0","20.11.2024",56834,"FR",1.0023016,0.99187094,3.184377,3.158491,6666,0,8,7,1,0,7,0,1,2,10,10,0,0,0,2,0,1,2,4,4,0,0,,,,,,26,,,,,,,,,,,,,,,,,,,,,,1,85,2310,0.00012182935,638,6194
"ESS11e02",11,"2.0","20.11.2024",56847,"FR",1.0005249,1.6041625,3.184377,5.108258,60,8,5,3,2,4,4,7,2,2,2,6,1,1,3,1,7,2,1,2,2,8,7,,,,,,5,,,,,,,,,,,,,,,,,,,,,,1,64,4229,0.00012204568,617,6361
"ESS11e02",11,"2.0","20.11.2024",56849,"FR",0.99427176,1.1373905,3.184377,3.62188,480,5,5,2,3,3,10,0,2,2,7,8,1,6,0,1,2,1,3,3,4,0,0,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,85,2352,0.00012281325,634,6247
"ESS11e02",11,"2.0","20.11.2024",56852,"FR",1.0012565,0.93125594,3.184377,2.9654698,90,8,8,5,2,8,8,3,1,2,2,8,2,0,3,1,7,3,2,2,2,8,5,,,,,,25,,,,,,,,,,,,,,,,,,,,,,1,87,2212,0.000121956524,617,6398
"ESS11e02",11,"2.0","20.11.2024",56870,"FR",0.99416184,1.0208077,3.184377,3.2506366,6666,5,3,8,3,6,8,7,2,2,3,9,7,6,88,8,88,2,2,2,2,7,6,,,,,,4,,,,,,,,,,,,,,,,,,,,,,1,10,8160,0.00012282682,629,6213
"ESS11e02",11,"2.0","20.11.2024",56885,"FR",0.9976765,1.2301953,3.184377,3.9174054,6666,3,4,3,4,7,7,7,1,2,5,5,88,88,6,8,88,1,2,3,3,5,3,,,,,,3,,,,,,,,,,,,,,,,,,,,,,3,16,9333,0.00012239412,632,6214
"ESS11e02",11,"2.0","20.11.2024",56913,"FR",1.0028046,0.6437472,3.184377,2.0499337,120,3,8,6,1,4,8,2,1,2,7,9,7,9,8,3,3,1,2,2,2,5,5,,,,,,19,,,,,,,,,,,,,,,,,,,,,,1,85,1000,0.00012176822,633,6387
"ESS11e02",11,"2.0","20.11.2024",56918,"FR",1.0107375,0.6704106,3.184377,2.13484,120,7,8,8,2,0,9,5,1,2,8,7,2,3,6,2,0,1,2,2,2,2,2,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,84,5412,0.00012081252,628,6265
"ESS11e02",11,"2.0","20.11.2024",56921,"FR",0.99867994,1.3823507,3.184377,4.4019256,240,4,8,3,2,4,7,4,3,2,5,7,4,5,7,2,6,1,2,3,2,6,5,,,,,,5,,,,,,,,,,,,,,,,,,,,,,1,96,3423,0.00012227116,628,6381
"ESS11e02",11,"2.0","20.11.2024",56942,"FR",1.0006026,0.8953509,3.184377,2.8511345,120,1,10,8,3,8,8,2,1,2,5,0,1,1,2,1,0,2,2,2,2,5,3,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,56,5120,0.00012203621,635,6187
"ESS11e02",11,"2.0","20.11.2024",56949,"FR",1.0037599,1.2601209,3.184377,4.0126996,300,3,7,3,4,2,7,6,2,2,88,8,5,5,3,2,88,2,3,3,4,4,3,,,,,,10,,,,,,,,,,,,,,,,,,,,,,1,85,5311,0.000121652345,624,6301
"ESS11e02",11,"2.0","20.11.2024",56978,"FR",0.99659365,0.736344,3.184377,2.3447967,30,3,7,6,2,3,5,2,8,2,5,7,5,6,7,3,4,1,2,2,2,8,5,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,999,4110,0.00012252711,637,6333
"ESS11e02",11,"2.0","20.11.2024",56990,"FR",0.99646336,0.77837515,3.184377,2.4786398,240,7,7,4,1,7,7,6,1,2,4,5,6,5,5,2,6,4,2,2,2,7,5,,,,,,21,,,,,,,,,,,,,,,,,,,,,,1,65,2610,0.00012254313,625,6323
"ESS11e02",11,"2.0","20.11.2024",57040,"FR",1.004616,0.7451042,3.184377,2.3726926,90,5,7,6,3,5,6,4,2,2,7,7,5,6,5,2,6,1,2,2,2,6,6,,,,,,11,,,,,,,,,,,,,,,,,,,,,,1,64,3339,0.00012154867,624,6369
"ESS11e02",11,"2.0","20.11.2024",57050,"FR",1.0072093,0.8091177,3.184377,2.5765357,180,0,8,4,1,4,5,0,1,2,10,8,0,5,2,5,10,2,1,1,2,8,8,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,29,3139,0.00012123572,622,6222
"ESS11e02",11,"2.0","20.11.2024",57054,"FR",0.9912892,0.6477927,3.184377,2.0628161,150,3,5,5,3,5,8,3,2,2,88,77,5,5,4,3,88,2,1,3,3,5,6,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,10,7512,0.00012318276,620,6218
"ESS11e02",11,"2.0","20.11.2024",57055,"FR",1.0060896,0.7408164,3.184377,2.3590386,840,6,7,4,2,4,4,1,2,2,3,8,0,1,1,2,5,3,1,1,1,9,9,,,,,,24,,,,,,,,,,,,,,,,,,,,,,1,79,5249,0.00012137064,623,6296
"ESS11e02",11,"2.0","20.11.2024",57069,"FR",0.9899178,0.8426616,3.184377,2.6833522,6666,6,8,7,3,4,9,0,1,2,3,9,3,4,3,2,5,1,2,2,2,8,5,,,,,,16,,,,,,,,,,,,,,,,,,,,,,1,86,3221,0.00012335341,634,6320
"ESS11e02",11,"2.0","20.11.2024",57073,"FR",1.0006013,0.59600747,3.184377,1.8979124,60,3,8,7,3,2,5,0,1,2,88,8,0,0,0,4,88,1,8,3,2,0,5,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,69,4311,0.00012203637,629,6248
"ESS11e02",11,"2.0","20.11.2024",57074,"FR",1.0082486,2.1858695,3.184377,6.9606323,240,5,6,3,4,3,6,2,3,2,6,8,5,88,4,5,6,2,8,3,3,7,5,,,,,,5,,,,,,,,,,,,,,,,,,,,,,6,666,66666,0.00012111077,638,6196
"ESS11e02",11,"2.0","20.11.2024",57086,"FR",0.9919159,0.8246421,3.184377,2.6259713,120,2,7,5,3,4,4,0,1,2,2,8,5,2,2,2,8,5,1,1,1,5,5,,,,,,16,,,,,,,,,,,,,,,,,,,,,,1,86,3221,0.00012310495,624,6367
"ESS11e02",11,"2.0","20.11.2024",57090,"FR",0.9937444,1.0363587,3.184377,3.3001568,120,5,6,4,2,7,7,5,1,2,5,8,4,6,5,2,0,1,2,2,2,8,5,,,,,,21,,,,,,,,,,,,,,,,,,,,,,1,85,2330,0.00012287842,617,6407
"ESS11e02",11,"2.0","20.11.2024",57141,"FR",0.99472284,2.1648462,3.184377,6.8936863,420,4,7,5,3,4,6,5,3,2,4,7,4,5,7,1,7,1,1,2,2,10,9,,,,,,5,,,,,,,,,,,,,,,,,,,,,,6,666,66666,0.00012275756,617,6362
"ESS11e02",11,"2.0","20.11.2024",57147,"FR",1.0009959,0.91504663,3.184377,2.9138534,120,3,5,0,4,1,0,0,2,2,88,8,88,1,0,3,88,5,1,1,1,9,9,,,,,,11,,,,,,,,,,,,,,,,,,,,,,1,1,9214,0.00012198827,637,6183
"ESS11e02",11,"2.0","20.11.2024",57162,"FR",1.001139,0.9555653,3.184377,3.04288,60,2,4,5,3,8,6,2,2,2,3,8,3,3,7,2,5,2,1,1,1,8,5,,,,,,25,,,,,,,,,,,,,,,,,,,,,,1,86,2262,0.000121970814,635,6233
"ESS11e02",11,"2.0","20.11.2024",57168,"FR",0.9981845,0.7613491,3.184377,2.4244225,60,5,5,3,3,3,5,1,2,2,4,8,5,3,5,1,3,2,2,2,2,8,5,,,,,,15,,,,,,,,,,,,,,,,,,,,,,1,32,3119,0.00012233184,637,6344
"ESS11e02",11,"2.0","20.11.2024",57169,"FR",0.99797297,0.64064556,3.184377,2.040057,60,5,7,2,1,3,4,0,1,2,10,6,3,0,4,3,0,1,8,4,4,0,0,,,,,,18,,,,,,,,,,,,,,,,,,,,,,1,86,1342,0.00012235777,631,6235
